,salario,NombreEmpresa,modalidad,Plataforma,Fecha,salary.country.currency.currencyCode,PuestoTrabajo,pais,codigo_pais,sub_region
4064,48343.0,Business Machine Technologies,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4065,49807.0,Northbridge Financial,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4066,84169.0,ALMAG Aluminum,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4067,91202.0,Botsford Commons,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4068,91295.0,University of Waterloo,presencial,glassdoor,2019-10-30,,data analyst,Canada,CA,Northern America
4069,91309.0,Axamit,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4070,91403.0,Randstad,presencial,glassdoor,2019-10-11,GBP,data analyst,Canada,CA,Northern America
4071,98187.0,Provincial Health Services Authority,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4072,98233.0,Lightspeed,presencial,glassdoor,2019-10-24,GBP,data analyst,Canada,CA,Northern America
4073,106027.0,Consulting Services,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4074,109760.0,Alterna Savings,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4075,109781.0,BC Public Service,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4076,109915.0,Tata Consultancy Services,presencial,glassdoor,2019-10-30,GBP,data analyst,Canada,CA,Northern America
4077,109984.0,Central 1,presencial,glassdoor,2019-10-23,,data analyst,Canada,CA,Northern America
4078,116639.0,eTeam,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4079,116668.0,Esri Canada,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4080,116804.0,Manitoba Blue Cross,presencial,glassdoor,2019-10-24,,data analyst,Canada,CA,Northern America
4081,52247.0,Randstad,presencial,glassdoor,2019-11-05,GBP,data analyst,Canada,CA,Northern America
4082,52276.0,Alterna Savings,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4083,52308.0,Loblaw Companies,presencial,glassdoor,2019-10-19,,data analyst,Canada,CA,Northern America
4084,52375.0,FCT,presencial,glassdoor,2019-09-13,,data analyst,Canada,CA,Northern America
4085,60745.0,Genetec,presencial,glassdoor,2019-10-29,,data analyst,Canada,CA,Northern America
4086,60871.0,PressReader,presencial,glassdoor,2019-10-18,,data analyst,Canada,CA,Northern America
4087,60924.0,FGF Brands,presencial,glassdoor,2019-10-15,,data analyst,Canada,CA,Northern America
4088,62558.0,Rogers Communications,presencial,glassdoor,2019-11-09,GBP,data analyst,Canada,CA,Northern America
4089,70581.0,Eagle Professional Resources,presencial,glassdoor,2019-10-19,,data analyst,Canada,CA,Northern America
4090,81719.0,Rexel Canada,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4091,81752.0,Vancouver Coastal Health,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4092,83009.0,Westcan Bulk Transport,presencial,glassdoor,2019-10-08,,data analyst,Canada,CA,Northern America
4093,88702.0,Clouseau Analytics,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4094,88742.0,SRA Staffing Solutions,presencial,glassdoor,2019-10-30,,data analyst,Canada,CA,Northern America
4095,88811.0,MindGeek,presencial,glassdoor,2019-10-16,,data analyst,Canada,CA,Northern America
4096,63154.0,Weston Foods,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4097,63180.0,Canadian Tire,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4098,63181.0,Consulting Services,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4099,63222.0,Randstad,presencial,glassdoor,2019-09-24,GBP,data analyst,Canada,CA,Northern America
4100,63257.0,eTeam,presencial,glassdoor,2019-09-03,,data analyst,Canada,CA,Northern America
4101,68330.0,Accreon,presencial,glassdoor,2019-10-16,,data analyst,Canada,CA,Northern America
4102,68347.0,Benchmark Consulting Canada,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4103,68355.0,Providence Health Care,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4104,72053.0,Verifone,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4105,72099.0,Vichara Technologies,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4106,72185.0,Rogers Communications,presencial,glassdoor,2019-11-04,GBP,data analyst,Canada,CA,Northern America
4107,73810.0,FGF Brands,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4108,73823.0,Grantek,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4109,73867.0,Odlum Brown,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4110,73918.0,Manulife,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4111,73994.0,belairdirect,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4112,98450.0,Workplace Safety North,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4113,98768.0,Fairweather,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4114,46423.0,Traction on Demand,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4115,50446.0,iPipeline,presencial,glassdoor,2019-10-22,GBP,data analyst,Canada,CA,Northern America
4116,50520.0,CPP Investment Board,presencial,glassdoor,2019-10-26,GBP,data analyst,Canada,CA,Northern America
4117,53194.0,Precision IT,presencial,glassdoor,2019-10-10,,data analyst,Canada,CA,Northern America
4118,53548.0,lululemon,presencial,glassdoor,2019-10-31,GBP,data analyst,Canada,CA,Northern America
4119,53686.0,Alcanna,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4120,53756.0,Equitable Life Insurance Company of Canada,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4121,54222.0,Satori Consulting,presencial,glassdoor,2019-10-31,GBP,data analyst,Canada,CA,Northern America
4122,55407.0,Behaviour Interactive,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4123,65416.0,lululemon,presencial,glassdoor,2019-10-15,GBP,data analyst,Canada,CA,Northern America
4124,65480.0,Sterling-Turner,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4125,65505.0,Mino Games,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4126,65584.0,Systematix,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4127,126581.0,Air Liquide,presencial,glassdoor,2019-10-19,GBP,data analyst,Canada,CA,Northern America
4128,127187.0,RGA Woodworking,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4129,127339.0,Financeit,presencial,glassdoor,2019-10-17,,data analyst,Canada,CA,Northern America
4130,127699.0,Hifyre,presencial,glassdoor,2019-10-22,,data analyst,Canada,CA,Northern America
4131,127824.0,EXFO,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4132,128360.0,Manulife,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4133,128619.0,isgSearch,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4134,146286.0,Desjardins,presencial,glassdoor,2019-10-30,,data analyst,Canada,CA,Northern America
4135,3966.0,QuEST Global,presencial,glassdoor,2019-10-31,GBP,data analyst,Canada,CA,Northern America
4136,4046.0,Quadra Chemicals,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4137,4145.0,Comtech Group,presencial,glassdoor,2019-10-08,,data analyst,Canada,CA,Northern America
4138,9007.0,NumerixS Quant,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4139,9129.0,Ipex,presencial,glassdoor,2019-10-21,,data analyst,Canada,CA,Northern America
4140,9224.0,BNP Paribas,presencial,glassdoor,2019-10-30,GBP,data analyst,Canada,CA,Northern America
4141,13924.0,Interior Savings Credit Union,presencial,glassdoor,2019-10-25,,data analyst,Canada,CA,Northern America
4142,14176.0,WatrHub,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4143,18975.0,Mino Games,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4144,19011.0,Mercer,presencial,glassdoor,2019-10-28,GBP,data analyst,Canada,CA,Northern America
4145,35708.0,Staffigo Technical Services,presencial,glassdoor,2019-08-07,,data analyst,Canada,CA,Northern America
4146,35820.0,Glu Mobile,presencial,glassdoor,2019-10-30,GBP,data analyst,Canada,CA,Northern America
4147,38600.0,PayByPhone,presencial,glassdoor,2019-10-14,GBP,data analyst,Canada,CA,Northern America
4148,38860.0,Scouts Canada,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4149,40688.0,Eagle Professional Resources,presencial,glassdoor,2019-11-09,,data analyst,Canada,CA,Northern America
4150,40859.0,Strategic Business Systems,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4151,40927.0,HomeStars,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4152,41015.0,Sinclair Dental,presencial,glassdoor,2019-10-24,,data analyst,Canada,CA,Northern America
4153,141147.0,Canadian Tire,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4154,141276.0,TELUS,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4155,819.0,MindGeek,presencial,glassdoor,2019-10-23,,data analyst,Canada,CA,Northern America
4156,854.0,BMO Financial Group,presencial,glassdoor,2019-10-25,GBP,data analyst,Canada,CA,Northern America
4157,907.0,Step by Step Professional Services,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4158,987.0,Vancouver Coastal Health,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4159,10788.0,MindGeek,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4160,36124.0,Institute for Clinical Evaluative Sciences,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4161,37300.0,Deloitte,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4162,37423.0,Allstate,presencial,glassdoor,2019-11-01,GBP,data analyst,Canada,CA,Northern America
4163,39650.0,Segic,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4164,39700.0,Randstad,presencial,glassdoor,2019-11-02,GBP,data analyst,Canada,CA,Northern America
4165,39898.0,Business Consultants,presencial,glassdoor,2019-11-07,GBP,data analyst,Canada,CA,Northern America
4166,40252.0,Randstad,presencial,glassdoor,2019-10-17,GBP,data analyst,Canada,CA,Northern America
4167,131982.0,Continental Technology Solutions,presencial,glassdoor,2019-07-29,,data analyst,Canada,CA,Northern America
4168,132095.0,Blinds to Go,presencial,glassdoor,2019-11-07,GBP,data analyst,Canada,CA,Northern America
4169,132614.0,NorthOne,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4170,132785.0,Manulife,presencial,glassdoor,2019-10-14,,data analyst,Canada,CA,Northern America
4171,134718.0,CPP Investment Board,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4172,134786.0,Consulting Services,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4173,134829.0,Diverse Lynx,presencial,glassdoor,2019-09-17,,data analyst,Canada,CA,Northern America
4174,136857.0,Vichara Technologies,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4175,141793.0,University of Waterloo,presencial,glassdoor,2019-10-30,,data analyst,Canada,CA,Northern America
4176,141919.0,The Dawson Group Italia,presencial,glassdoor,2019-10-29,,data analyst,Canada,CA,Northern America
4177,141953.0,Aptos,presencial,glassdoor,2019-10-16,GBP,data analyst,Canada,CA,Northern America
4178,142781.0,Birchwood Financial Partners,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4179,144872.0,Sunnybrook Health Sciences Centre,presencial,glassdoor,2019-11-06,,data analyst,Canada,CA,Northern America
4180,1263.0,PBS Systems,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4181,11165.0,Online Business Systems,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4182,11393.0,The Dawson Group Italia,presencial,glassdoor,2019-10-29,,data analyst,Canada,CA,Northern America
4183,16106.0,Institute for Clinical Evaluative Sciences,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4184,16233.0,Kabam,presencial,glassdoor,2019-10-16,,data analyst,Canada,CA,Northern America
4185,37031.0,Canadian Tire,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4186,37573.0,isgSearch,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4187,37647.0,Sryas,presencial,glassdoor,2019-10-24,,data analyst,Canada,CA,Northern America
4188,37769.0,Trenlii,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4189,57564.0,Nettwerk,presencial,glassdoor,2019-11-05,GBP,data analyst,Canada,CA,Northern America
4190,57602.0,INTERSECT,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4191,57712.0,Breakthru Beverage,presencial,glassdoor,2019-10-29,,data analyst,Canada,CA,Northern America
4192,63915.0,ATB Financial,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4193,65939.0,Dundas Data Visualization,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4194,75376.0,Vancouver Coastal Health,presencial,glassdoor,2019-11-02,,data analyst,Canada,CA,Northern America
4195,75459.0,Accreditation Canada,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4196,77348.0,MNP LLP,presencial,glassdoor,2019-10-31,,data analyst,Canada,CA,Northern America
4197,77612.0,BNP Paribas,presencial,glassdoor,2019-10-30,GBP,data analyst,Canada,CA,Northern America
4198,77615.0,Dawn InfoTek,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4199,78800.0,Nickels Cabinets,presencial,glassdoor,2019-10-22,,data analyst,Canada,CA,Northern America
4200,78841.0,Haventree Bank,presencial,glassdoor,2019-11-05,,data analyst,Canada,CA,Northern America
4201,78846.0,Aptum Technologies,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4202,78918.0,Behaviour Interactive,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4203,78985.0,Brandt,presencial,glassdoor,2019-10-24,,data analyst,Canada,CA,Northern America
4204,147055.0,Dawn InfoTek,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4205,147067.0,MindGeek,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4206,56085.0,Motion Industries,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4207,56144.0,Foresters Financial,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4208,83844.0,Deloitte,presencial,glassdoor,2019-10-08,GBP,data analyst,Canada,CA,Northern America
4209,84431.0,Motion Industries,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4210,84618.0,Randstad,presencial,glassdoor,2019-10-17,GBP,data analyst,Canada,CA,Northern America
4211,65024.0,RSA,presencial,glassdoor,2019-10-29,GBP,data analyst,Canada,CA,Northern America
4212,92305.0,Ubisoft,presencial,glassdoor,2019-11-05,GBP,data analyst,Canada,CA,Northern America
4213,94241.0,Pembina Pipelines,presencial,glassdoor,2019-10-28,,data analyst,Canada,CA,Northern America
4214,94243.0,MindGeek,presencial,glassdoor,2019-10-23,,data analyst,Canada,CA,Northern America
4215,96228.0,Enghouse Systems,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4216,96465.0,Echelon General Insurance,presencial,glassdoor,2019-09-16,,data analyst,Canada,CA,Northern America
4217,26103.0,Randstad,presencial,glassdoor,2019-10-17,GBP,data analyst,Canada,CA,Northern America
4218,26977.0,Genetec,presencial,glassdoor,2019-10-29,,data analyst,Canada,CA,Northern America
4219,27210.0,Systematix,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4220,34388.0,Heartland Farm Mutual,presencial,glassdoor,2019-11-04,,data analyst,Canada,CA,Northern America
4221,34589.0,Randstad,presencial,glassdoor,2019-10-01,GBP,data analyst,Canada,CA,Northern America
4222,1452.0,Blue Valorem,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4223,6631.0,Staffigo Technical Services,presencial,glassdoor,2019-08-07,,data analyst,Canada,CA,Northern America
4224,6690.0,eTeam,presencial,glassdoor,2019-10-21,,data analyst,Canada,CA,Northern America
4225,11749.0,Allstate,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4226,11750.0,Vcan Technologies,presencial,glassdoor,2019-11-01,,data analyst,Canada,CA,Northern America
4227,16485.0,Ace It Strategies,presencial,glassdoor,2019-11-08,,data analyst,Canada,CA,Northern America
4228,16505.0,CBC/Radio-Canada,presencial,glassdoor,2019-10-18,GBP,data analyst,Canada,CA,Northern America
4229,16547.0,2isolutions,presencial,glassdoor,2019-10-03,,data analyst,Canada,CA,Northern America
4230,16642.0,HomEquity Bank,presencial,glassdoor,2019-11-08,GBP,data analyst,Canada,CA,Northern America
4231,16694.0,Birchwood Automotive Group,presencial,glassdoor,2019-11-07,,data analyst,Canada,CA,Northern America
4232,24653.0,Randstad,presencial,glassdoor,2019-10-24,GBP,data analyst,Canada,CA,Northern America
